CountyName,StateName,FIPS,City,Metro,lat,lng,Year,BasePrice,HouseValue,prev_HouseValue,increase_base_pct,annual_increase,Rank_Annual,annual_value_category,Personal_Income_Raise,Population_Raise,Percapita_Income_Raise
ASHLAND,OH,,Ashland,"Ashland, OH",40.84592901,-82.27061922,2021,135226.0,164421.0,145234.0,22.0,13.0,534.0,Above 12 Percent,,,
ASHLAND,OH,39005.0,Ashland,"Ashland, OH",40.84592901,-82.27061922,2022,135226.0,175633.0,164421.0,30.0,7.0,492.5,Above 5 Percent,11.0,-0.5,11.6
ASHLAND,OH,39005.0,Ashland,"Ashland, OH",40.84592901,-82.27061922,2023,135226.0,187662.0,175633.0,39.0,7.0,162.0,Above 5 Percent,0.8,-0.3,1.1
ASHLAND,OH,39005.0,Ashland,"Ashland, OH",40.84592901,-82.27061922,2024,135226.0,199742.0,187662.0,48.0,6.0,78.0,Above 5 Percent,6.6,0.3,6.2
ASHTABULA,OH,,Geneva,"Ashtabula, OH",41.70753004,-80.74863402,2020,148608.33333333334,150750.33333333334,148608.33333333334,1.0,1.0,683.5,1 Percent Increase,,,
ASHTABULA,OH,,Geneva,"Ashtabula, OH",41.70753004,-80.74863402,2021,148608.33333333334,176349.0,150750.33333333334,19.0,17.0,374.5,Above 15 Percent,,,
ASHTABULA,OH,39007.0,Geneva,"Ashtabula, OH",41.70753004,-80.74863402,2022,148608.33333333334,177943.0,176349.0,20.0,1.0,691.0,1 Percent Increase,7.5,-0.1,7.6
ASHTABULA,OH,39007.0,Geneva,"Ashtabula, OH",41.70753004,-80.74863402,2023,148608.33333333334,182213.0,177943.0,23.0,2.0,476.0,Above 1 Percent,2.2,-0.5,2.7
ASHTABULA,OH,39007.0,Geneva,"Ashtabula, OH",41.70753004,-80.74863402,2024,148608.33333333334,186656.66666666666,182213.0,26.0,2.0,360.5,Above 1 Percent,5.8,-0.1,5.9
ATHENS,OH,,Athens,"Athens, OH",39.3340326,-82.0451808,2020,119994.0,127823.0,119994.0,7.0,7.0,404.5,Above 5 Percent,,,
ATHENS,OH,,Athens,"Athens, OH",39.3340326,-82.0451808,2021,119994.0,136118.0,127823.0,13.0,6.0,697.5,Above 5 Percent,,,
ATHENS,OH,39009.0,Athens,"Athens, OH",39.3340326,-82.0451808,2022,119994.0,132245.0,136118.0,10.0,-3.0,714.0,4 Percent Decrease,5.6,-5.3,11.5
ATHENS,OH,39009.0,Athens,"Athens, OH",39.3340326,-82.0451808,2023,119994.0,118448.0,132245.0,-1.0,-10.0,713.5,12 Percent Decrease,-0.3,3.0,-3.2
ATHENS,OH,39009.0,Athens,"Athens, OH",39.3340326,-82.0451808,2024,119994.0,123383.0,118448.0,3.0,4.0,207.5,Above 3 Percent,5.0,3.0,2.0
ATLANTIC,NJ,,Ventnor City,"Atlantic City-Hammonton, NJ",39.47790545,-74.66040811,2020,157463.07692307694,174634.23076923078,157463.07692307694,11.0,11.0,119.0,Above 10 Percent,,,
